mep_id;name;profile_url;email;x_url;x_handle;political_group;country;national_party;country_and_national_party
257112;HomeVlad VASILE-VOICULESCU;https://www.europarl.europa.eu/meps/en/257112;;;;Renew Europe Group;Romania;Uniunea Salvați România (Romania);"Romania
						 
							 - Uniunea Salvați România (Romania)"
130100;HomeHilde VAUTMANS;https://www.europarl.europa.eu/meps/en/130100;;https://twitter.com/hildevautmans;hildevautmans;Renew Europe Group;Belgium;Open Vlaamse Liberalen en Democraten (Belgium);"Belgium
						 
							 - Open Vlaamse Liberalen en Democraten (Belgium)"
257099;HomeFrancesco VENTOLA;https://www.europarl.europa.eu/meps/en/257099;;;;European Conservatives and Reformists Group;Italy;FRATELLI D' ITALIA (Italy);"Italy
						 
							 - FRATELLI D' ITALIA (Italy)"
96756;HomeSabine VERHEYEN;https://www.europarl.europa.eu/meps/en/96756;;https://twitter.com/sabineverheyen;sabineverheyen;Group of the European People's Party (Christian Democrats);Germany;Christlich Demokratische Union Deutschlands (Germany);"Germany
						 
							 - Christlich Demokratische Union Deutschlands (Germany)"
256879;HomeYvan VEROUGSTRAETE;https://www.europarl.europa.eu/meps/en/256879;;https://twitter.com/YVerougstraete;YVerougstraete;Renew Europe Group;Belgium;Les Engagés (Belgium);"Belgium
						 
							 - Les Engagés (Belgium)"
256811;HomeAurelijus VERYGA;https://www.europarl.europa.eu/meps/en/256811;;;;European Conservatives and Reformists Group;Lithuania;Lietuvos valstiečių ir žaliųjų sąjunga (Lithuania);"Lithuania
						 
							 - Lietuvos valstiečių ir žaliųjų sąjunga (Lithuania)"
260035;HomeMarko VEŠLIGAJ;https://www.europarl.europa.eu/meps/en/260035;;;;Group of the Progressive Alliance of Socialists and Democrats in the European Parliament;Croatia;Socijaldemokratska partija Hrvatske (Croatia);"Croatia
						 
							 - Socijaldemokratska partija Hrvatske (Croatia)"
256859;HomeAnnamária VICSEK;https://www.europarl.europa.eu/meps/en/256859;;;;Patriots for Europe Group;Hungary;Fidesz-Magyar Polgári Szövetség-Kereszténydemokrata Néppárt (Hungary);"Hungary
						 
							 - Fidesz-Magyar Polgári Szövetség-Kereszténydemokrata Néppárt (Hungary)"
257437;HomeCatarina VIEIRA;https://www.europarl.europa.eu/meps/en/257437;;https://x.com/catarinacv;catarinacv;Group of the Greens/European Free Alliance;Netherlands;GroenLinks-PvdA (Netherlands);"Netherlands
						 
							 - GroenLinks-PvdA (Netherlands)"
34232;HomeKristian VIGENIN;https://www.europarl.europa.eu/meps/en/34232;;;;Group of the Progressive Alliance of Socialists and Democrats in the European Parliament;Bulgaria;Bulgarian Socialist Party (Bulgaria);"Bulgaria
						 
							 - Bulgarian Socialist Party (Bulgaria)"
125001;HomeHarald VILIMSKY;https://www.europarl.europa.eu/meps/en/125001;;https://x.com/vilimsky;vilimsky;Patriots for Europe Group;Austria;Freiheitliche Partei Österreichs (Austria);"Austria
						 
							 - Freiheitliche Partei Österreichs (Austria)"
98582;HomeLoránt VINCZE;https://www.europarl.europa.eu/meps/en/98582;;https://twitter.com/vinczelorant;vinczelorant;Group of the European People's Party (Christian Democrats);Romania;Uniunea Democrată Maghiară din România (Romania);"Romania
						 
							 - Uniunea Democrată Maghiară din România (Romania)"
199941;HomeMarianne VIND;https://www.europarl.europa.eu/meps/en/199941;;https://twitter.com/mariannevind?lang=en;mariannevind;Group of the Progressive Alliance of Socialists and Democrats in the European Parliament;Denmark;Socialdemokratiet (Denmark);"Denmark
						 
							 - Socialdemokratiet (Denmark)"
124875;HomeAnders VISTISEN;https://www.europarl.europa.eu/meps/en/124875;;https://twitter.com/andersvistisen;andersvistisen;Patriots for Europe Group;Denmark;Dansk Folkeparti (Denmark);"Denmark
						 
							 - Dansk Folkeparti (Denmark)"
257143;HomeMariateresa VIVALDINI;https://www.europarl.europa.eu/meps/en/257143;;;;European Conservatives and Reformists Group;Italy;FRATELLI D' ITALIA (Italy);"Italy
						 
							 - FRATELLI D' ITALIA (Italy)"
257260;HomePetar VOLGIN;https://www.europarl.europa.eu/meps/en/257260;;;;Europe of Sovereign Nations Group;Bulgaria;Revival (Bulgaria);"Bulgaria
						 
							 - Revival (Bulgaria)"
256966;HomeMichael VON DER SCHULENBURG;https://www.europarl.europa.eu/meps/en/256966;;;;Non-attached Members;Germany;Bündnis Sahra Wagenknecht – Vernunft und Gerechtigkeit (Germany);"Germany
						 
							 - Bündnis Sahra Wagenknecht – Vernunft und Gerechtigkeit (Germany)"
197537;HomeAlexandr VONDRA;https://www.europarl.europa.eu/meps/en/197537;;https://twitter.com/alexandrvondra?lang=en;alexandrvondra;European Conservatives and Reformists Group;Czechia;Občanská demokratická strana (Czechia);"Czechia
						 
							 - Občanská demokratická strana (Czechia)"
96761;HomeAxel VOSS;https://www.europarl.europa.eu/meps/en/96761;;http://twitter.com/AxelVossMdEP;AxelVossMdEP;Group of the European People's Party (Christian Democrats);Germany;Christlich Demokratische Union Deutschlands (Germany);"Germany
						 
							 - Christlich Demokratische Union Deutschlands (Germany)"
125065;HomeElissavet VOZEMBERG-VRIONIDI;https://www.europarl.europa.eu/meps/en/125065;;https://twitter.com/vozemberg;vozemberg;Group of the European People's Party (Christian Democrats);Greece;Nea Demokratia (Greece);"Greece
						 
							 - Nea Demokratia (Greece)"
197552;HomeVeronika VRECIONOVÁ;https://www.europarl.europa.eu/meps/en/197552;;https://twitter.com/vrecionova?lang=en;vrecionova;European Conservatives and Reformists Group;Czechia;Občanská demokratická strana (Czechia);"Czechia
						 
							 - Občanská demokratická strana (Czechia)"
204400;HomeAdrián VÁZQUEZ LÁZARA;https://www.europarl.europa.eu/meps/en/204400;;https://twitter.com/adrianvl1982;adrianvl1982;Group of the European People's Party (Christian Democrats);Spain;Partido Popular (Spain);"Spain
						 
							 - Partido Popular (Spain)"
190464;HomeThomas WAITZ;https://www.europarl.europa.eu/meps/en/190464;;https://twitter.com/thomaswaitz;thomaswaitz;Group of the Greens/European Free Alliance;Austria;Die Grünen - Die Grüne Alternative (Austria);"Austria
						 
							 - Die Grünen - Die Grüne Alternative (Austria)"
197863;HomeMaria WALSH;https://www.europarl.europa.eu/meps/en/197863;;https://twitter.com/mariawalsheu;mariawalsheu;Group of the European People's Party (Christian Democrats);Ireland;Fine Gael Party (Ireland);"Ireland
						 
							 - Fine Gael Party (Ireland)"
197429;HomeMarion WALSMANN;https://www.europarl.europa.eu/meps/en/197429;;https://twitter.com/marionwalsmann;marionwalsmann;Group of the European People's Party (Christian Democrats);Germany;Christlich Demokratische Union Deutschlands (Germany);"Germany
						 
							 - Christlich Demokratische Union Deutschlands (Germany)"
197405;HomeJörgen WARBORN;https://www.europarl.europa.eu/meps/en/197405;;https://twitter.com/jorgenwarborn;jorgenwarborn;Group of the European People's Party (Christian Democrats);Sweden;Moderaterna (Sweden);"Sweden
						 
							 - Moderaterna (Sweden)"
256967;HomeJan-Peter WARNKE;https://www.europarl.europa.eu/meps/en/256967;;;;Non-attached Members;Germany;Bündnis Sahra Wagenknecht – Vernunft und Gerechtigkeit (Germany);"Germany
						 
							 - Bündnis Sahra Wagenknecht – Vernunft und Gerechtigkeit (Germany)"
257052;HomeMaciej WĄSIK;https://www.europarl.europa.eu/meps/en/257052;;;;European Conservatives and Reformists Group;Poland;Prawo i Sprawiedliwość (Poland);"Poland
						 
							 - Prawo i Sprawiedliwość (Poland)"
257045;HomeMichał WAWRYKIEWICZ;https://www.europarl.europa.eu/meps/en/257045;;https://x.com/micwawrykiewicz?lang=en;micwawrykiewicz;Group of the European People's Party (Christian Democrats);Poland;Independent (Poland);"Poland
						 
							 - Independent (Poland)"
257046;HomeMarta WCISŁO;https://www.europarl.europa.eu/meps/en/257046;;https://x.com/WcisloMarta123;WcisloMarta123;Group of the European People's Party (Christian Democrats);Poland;Platforma Obywatelska (Poland);"Poland
						 
							 - Platforma Obywatelska (Poland)"
28229;HomeManfred WEBER;https://www.europarl.europa.eu/meps/en/28229;;https://twitter.com/ManfredWeber;ManfredWeber;Group of the European People's Party (Christian Democrats);Germany;Christlich-Soziale Union in Bayern e.V. (Germany);"Germany
						 
							 - Christlich-Soziale Union in Bayern e.V. (Germany)"
256977;HomeAndrea WECHSLER;https://www.europarl.europa.eu/meps/en/256977;;https://x.com/andreawechsler;andreawechsler;Group of the European People's Party (Christian Democrats);Germany;Christlich Demokratische Union Deutschlands (Germany);"Germany
						 
							 - Christlich Demokratische Union Deutschlands (Germany)"
123562;HomeCharlie WEIMERS;https://www.europarl.europa.eu/meps/en/123562;;https://twitter.com/weimers;weimers;European Conservatives and Reformists Group;Sweden;Sverigedemokraterna (Sweden);"Sweden
						 
							 - Sverigedemokraterna (Sweden)"
261796;HomeSéverine WERBROUCK;https://www.europarl.europa.eu/meps/en/261796;;;;Patriots for Europe Group;France;Rassemblement national (France);"France
						 
							 - Rassemblement national (France)"
214839;HomeEmma WIESNER;https://www.europarl.europa.eu/meps/en/214839;;https://twitter.com/emmawiesner;emmawiesner;Renew Europe Group;Sweden;Centerpartiet (Sweden);"Sweden
						 
							 - Centerpartiet (Sweden)"
197769;HomeMichal WIEZIK;https://www.europarl.europa.eu/meps/en/197769;;;;Renew Europe Group;Slovakia;Progresívne Slovensko (Slovakia);"Slovakia
						 
							 - Progresívne Slovensko (Slovakia)"
220801;HomeSophie WILMÈS;https://www.europarl.europa.eu/meps/en/220801;;https://x.com/sophie_wilmes;sophie_wilmes;Renew Europe Group;Belgium;Mouvement Réformateur (Belgium);"Belgium
						 
							 - Mouvement Réformateur (Belgium)"
39725;HomeIuliu WINKLER;https://www.europarl.europa.eu/meps/en/39725;;https://twitter.com/iuliuwinkler;iuliuwinkler;Group of the European People's Party (Christian Democrats);Romania;Uniunea Democrată Maghiară din România (Romania);"Romania
						 
							 - Uniunea Democrată Maghiară din România (Romania)"
197652;HomeAngelika WINZIG;https://www.europarl.europa.eu/meps/en/197652;;https://twitter.com/AngelikaWinzig;AngelikaWinzig;Group of the European People's Party (Christian Democrats);Austria;Österreichische Volkspartei (Austria);"Austria
						 
							 - Österreichische Volkspartei (Austria)"
197421;HomeIsabel WISELER-LIMA;https://www.europarl.europa.eu/meps/en/197421;;https://twitter.com/iwiseler;iwiseler;Group of the European People's Party (Christian Democrats);Luxembourg;Parti chrétien social luxembourgeois (Luxembourg);"Luxembourg
						 
							 - Parti chrétien social luxembourgeois (Luxembourg)"
124877;HomeJadwiga WIŚNIEWSKA;https://www.europarl.europa.eu/meps/en/124877;;https://twitter.com/j_wisniewska;j_wisniewska;European Conservatives and Reformists Group;Poland;Prawo i Sprawiedliwość (Poland);"Poland
						 
							 - Prawo i Sprawiedliwość (Poland)"
185619;HomeTiemo WÖLKEN;https://www.europarl.europa.eu/meps/en/185619;;https://twitter.com/woelken;woelken;Group of the Progressive Alliance of Socialists and Democrats in the European Parliament;Germany;Sozialdemokratische Partei Deutschlands (Germany);"Germany
						 
							 - Sozialdemokratische Partei Deutschlands (Germany)"
5392;HomeLara WOLTERS;https://www.europarl.europa.eu/meps/en/5392;;https://twitter.com/larawoltersEU;larawoltersEU;Group of the Progressive Alliance of Socialists and Democrats in the European Parliament;Netherlands;GroenLinks-PvdA (Netherlands);"Netherlands
						 
							 - GroenLinks-PvdA (Netherlands)"
257011;HomeLucia YAR;https://www.europarl.europa.eu/meps/en/257011;; https://twitter.com/lucia_yar?lang=en;lucia_yar;Renew Europe Group;Slovakia;Progresívne Slovensko (Slovakia);"Slovakia
						 
							 - Progresívne Slovensko (Slovakia)"
197581;HomeStéphanie YON-COURTIN;https://www.europarl.europa.eu/meps/en/197581;;https://twitter.com/s_yoncourtin;s_yoncourtin;Renew Europe Group;France;Renaissance (France);"France
						 
							 - Renaissance (France)"
197842;HomeElena YONCHEVA;https://www.europarl.europa.eu/meps/en/197842;;;;Non-attached Members;Bulgaria;Movement for Rights and Freedoms (Bulgaria);"Bulgaria
						 
							 - Movement for Rights and Freedoms (Bulgaria)"
256955;HomeMaria ZACHARIA;https://www.europarl.europa.eu/meps/en/256955;;;;Non-attached Members;Greece;Plefsi Eleftherias (Greece);"Greece
						 
							 - Plefsi Eleftherias (Greece)"
257069;HomeEwa ZAJĄCZKOWSKA-HERNIK;https://www.europarl.europa.eu/meps/en/257069;;https://twitter.com/EwaZajaczkowska;EwaZajaczkowska;Europe of Sovereign Nations Group;Poland;Konfederacja Wolność i Niepodległość (Poland);"Poland
						 
							 - Konfederacja Wolność i Niepodległość (Poland)"
197572;HomeAnna ZALEWSKA;https://www.europarl.europa.eu/meps/en/197572;;https://twitter.com/annazalewskamep;annazalewskamep;European Conservatives and Reformists Group;Poland;Prawo i Sprawiedliwość (Poland);"Poland
						 
							 - Prawo i Sprawiedliwość (Poland)"
256807;HomeDainius ŽALIMAS;https://www.europarl.europa.eu/meps/en/256807;;https://x.com/DZalimas40196;DZalimas40196;Renew Europe Group;Lithuania;Laisvės partija (Lithuania);"Lithuania
						 
							 - Laisvės partija (Lithuania)"
257106;HomeAlessandro ZAN;https://www.europarl.europa.eu/meps/en/257106;;https://www.twitter.com/ZanAlessandro;ZanAlessandro;Group of the Progressive Alliance of Socialists and Democrats in the European Parliament;Italy;Partito Democratico (Italy);"Italy
						 
							 - Partito Democratico (Italy)"
197606;HomeJavier ZARZALEJOS;https://www.europarl.europa.eu/meps/en/197606;;https://x.com/zarzalejosj;zarzalejosj;Group of the European People's Party (Christian Democrats);Spain;Partido Popular (Spain);"Spain
						 
							 - Partido Popular (Spain)"
124713;HomeTomáš ZDECHOVSKÝ;https://www.europarl.europa.eu/meps/en/124713;;https://twitter.com/TomasZdechovsky;TomasZdechovsky;Group of the European People's Party (Christian Democrats);Czechia;Křesťanská a demokratická unie - Československá strana lidová (Czechia);"Czechia
						 
							 - Křesťanská a demokratická unie - Československá strana lidová (Czechia)"
124893;HomeBogdan Andrzej ZDROJEWSKI;https://www.europarl.europa.eu/meps/en/124893;;https://x.com/BZdrojewski;BZdrojewski;Group of the European People's Party (Christian Democrats);Poland;Koalicja Obywatelska (Poland);"Poland
						 
							 - Koalicja Obywatelska (Poland)"
103246;HomeAuke ZIJLSTRA;https://www.europarl.europa.eu/meps/en/103246;;;;Patriots for Europe Group;Netherlands;Partij voor de Vrijheid (Netherlands);"Netherlands
						 
							 - Partij voor de Vrijheid (Netherlands)"
28615;HomeRoberts ZĪLE;https://www.europarl.europa.eu/meps/en/28615;;;;European Conservatives and Reformists Group;Latvia;"Nacionālā apvienība ""Visu Latvijai!"" - ""Tēvzemei un Brīvībai/LNNK"" (Latvia)";"Latvia
						 
							 - Nacionālā apvienība ""Visu Latvijai!"" - ""Tēvzemei un Brīvībai/LNNK"" (Latvia)"
28419;HomeNicola ZINGARETTI;https://www.europarl.europa.eu/meps/en/28419;;;;Group of the Progressive Alliance of Socialists and Democrats in the European Parliament;Italy;Partito Democratico (Italy);"Italy
						 
							 - Partito Democratico (Italy)"
124884;HomeKosma ZŁOTOWSKI;https://www.europarl.europa.eu/meps/en/124884;;https://twitter.com/KosmaZlotowski;KosmaZlotowski;European Conservatives and Reformists Group;Poland;Prawo i Sprawiedliwość (Poland);"Poland
						 
							 - Prawo i Sprawiedliwość (Poland)"
197621;HomeJuan Ignacio ZOIDO ÁLVAREZ;https://www.europarl.europa.eu/meps/en/197621;;https://twitter.com/zoidoJI;zoidoJI;Group of the European People's Party (Christian Democrats);Spain;Partido Popular (Spain);"Spain
						 
							 - Partido Popular (Spain)"
